287751 287751 0.3732 -0.1914 9.723 287751 -0.01038 -0.002528 0.001862
287761 287761 0.3637 -0.1914 9.714 287761 -0.004124 -0.002927 -0.002128
287771 287771 0.335 -0.1818 9.704 287771 -0.008514 -0.005188 0.001596
287781 287781 0.3445 -0.1818 9.704 287781 -0.004656 -0.005321 0.001995
287791 287791 0.3637 -0.1914 9.704 287791 -0.01237 -0.00439 0.0002661
287801 287801 0.3445 -0.1723 9.704 287801 -0.00705 -0.004257 0.00306
287811 287811 0.3445 -0.1914 9.714 287811 -0.01157 -0.002128 0.001995
287821 287821 0.3541 -0.1627 9.695 287821 -0.006385 -0.00439 0
287831 287831 0.3445 -0.1818 9.704 287831 -0.009179 -0.005321 0.001995
287841 287841 0.3637 -0.1818 9.695 287841 -0.009046 -0.002261 -0.002261
287851 287851 0.3541 -0.1818 9.695 287851 -0.01011 -0.005321 0.0006651
287861 287861 0.3445 -0.1818 9.714 287861 -0.007982 -0.006385 0.001995
287871 287871 0.3541 -0.1627 9.704 287871 -0.009312 -0.007184 -0.0007982
287881 287881 0.3445 -0.1723 9.685 287881 -0.005055 -0.003991 0.005454
287891 287891 0.3445 -0.1914 9.714 287891 -0.009445 -0.005587 0.004257
287901 287901 0.3445 -0.1723 9.695 287901 -0.007583 -0.002794 0.0005321
287911 287911 0.335 -0.1914 9.733 287911 -0.009179 -0.003725 0.002927
287921 287921 0.3637 -0.201 9.714 287921 -8.722e-11 -0.001995 0.005454
287931 287931 0.3637 -0.1723 9.676 287931 -0.009312 -0.001995 0.003858
287941 287941 0.335 -0.1914 9.714 287941 -0.00745 -0.002395 0.002261
287951 287951 0.3541 -0.2105 9.723 287951 -0.01051 -0.002794 0.004124
287961 287961 0.335 -0.1818 9.714 287961 -0.006917 -0.00439 0.001862
287971 287971 0.3445 -0.1531 9.723 287971 -0.01357 -0.003326 0.003592
287981 287981 0.3254 -0.1723 9.723 287981 -0.009977 -0.003592 0.001197
287991 287991 0.3254 -0.1723 9.704 287991 -0.01437 -0.004523 0.0002661
288001 288001 0.3445 -0.1818 9.714 288001 -0.007716 -0.004257 -0.001729
288011 288011 0.3541 -0.1818 9.714 288011 -0.01104 -0.002927 0.002528
288021 288021 0.3445 -0.1818 9.733 288021 -0.006518 -0.005188 -0.0005321
288031 288031 0.3254 -0.1723 9.714 288031 -0.007982 -0.006784 0.002528
288041 288041 0.335 -0.1627 9.676 288041 -0.01144 -0.002261 0.001463
288051 288051 0.335 -0.1914 9.695 288051 -0.007583 -0.002261 0.004124
288061 288061 0.335 -0.1627 9.695 288061 -0.005188 0.0009312 0.001463
288071 288071 0.335 -0.1818 9.714 288071 -0.009977 -0.006252 0.0006651
288081 288081 0.3445 -0.1723 9.743 288081 -0.01463 -0.002528 -0.000133
288091 288091 0.3445 -0.1818 9.733 288091 -0.01064 -0.004922 -0.0006651
288101 288101 0.3445 -0.201 9.714 288101 -0.008248 -0.004922 0.001995
288111 288111 0.3541 -0.1914 9.714 288111 -0.005587 -0.002661 0.001729
288121 288121 0.3445 -0.1723 9.695 288121 -0.007583 -0.001862 0.00306
288131 288131 0.3254 -0.1914 9.704 288131 -0.006385 -0.003592 0.004523
288141 288141 0.335 -0.1723 9.723 288141 -0.01038 -0.006119 -0.0002661
288151 288151 0.3445 -0.1723 9.685 288151 -0.01078 -0.0007982 0.001197
288161 288161 0.335 -0.1723 9.733 288161 -0.005853 -0.006518 0.001064
288171 288171 0.3254 -0.1818 9.704 288171 -0.006651 -0.00439 0.00133
288181 288181 0.3541 -0.1531 9.704 288181 -0.006119 -0.004656 0.002528
288191 288191 0.3445 -0.201 9.723 288191 -0.01024 -0.001197 -0.002927
288201 288201 0.3445 -0.1914 9.723 288201 -0.005587 -0.002528 -0.0006651
288211 288211 0.3445 -0.1723 9.723 288211 -0.01024 -0.003858 -0.001596
288221 288221 0.3445 -0.1723 9.714 288221 -0.00878 -0.004789 0.006651
288231 288231 0.335 -0.2105 9.695 288231 -0.003592 0.001463 0.0006651
288241 288241 0.3158 -0.2105 9.723 288241 -0.009977 -0.002128 -0.000133
288251 288251 0.3541 -0.1818 9.714 288251 -0.01517 -0.001995 -0.003592
288261 288261 0.3541 -0.1914 9.714 288261 -0.006917 -0.001729 0.0009312
288271 288271 0.3445 -0.1818 9.704 288271 -0.0137 -0.00705 0.00306
288281 288281 0.3541 -0.1627 9.704 288281 -0.01091 -0.003193 0.0002661
288291 288291 0.3637 -0.1914 9.714 288291 -0.008381 -0.005055 0.0009312
288301 288301 0.3445 -0.1818 9.733 288301 -0.001064 -0.00306 0.004523
288311 288311 0.3637 -0.1723 9.695 288311 -0.01184 -0.006917 -0.001197
288321 288321 0.3445 -0.1914 9.723 288321 -0.0157 -0.003592 -0.0007982
288331 288331 0.3541 -0.201 9.676 288331 -0.009844 -0.00133 0.001729
288341 288341 0.3637 -0.1818 9.714 288341 -0.009844 -0.004523 0.0005321
288351 288351 0.3637 -0.201 9.723 288351 -0.008248 -0.003592 -0.000133
288361 288361 0.335 -0.1723 9.733 288361 -0.01224 -0.00439 0.001463
288371 288371 0.3541 -0.1914 9.704 288371 -0.009312 -0.004257 0.005188
288381 288381 0.335 -0.201 9.723 288381 -0.01556 -0.005587 -0.0007982
288391 288391 0.335 -0.1818 9.704 288391 -0.01264 -0.004124 -0.0003991
288401 288401 0.3254 -0.1723 9.723 288401 -0.01104 -0.002661 0.001064
288411 288411 0.3541 -0.1723 9.704 288411 -0.007716 -0.00439 0.003725
288421 288421 0.3445 -0.1914 9.733 288421 -0.007317 -0.00745 0.001463
288431 288431 0.3541 -0.1914 9.704 288431 -0.007317 -0.004656 0.001064
288441 288441 0.3445 -0.1723 9.704 288441 -0.009711 -0.005055 0.003193
288451 288451 0.3541 -0.1818 9.704 288451 -0.00572 -0.003193 0.005321
288461 288461 0.3445 -0.1723 9.714 288461 -0.00705 -0.005055 0.006119
288471 288471 0.3541 -0.1914 9.704 288471 -0.01131 -0.003991 0.0006651
288481 288481 0.3541 -0.1914 9.723 288481 -0.00439 -0.005055 0.001862
288491 288491 0.335 -0.1723 9.723 288491 -0.009445 -0.004257 -0.0005321
288501 288501 0.335 -0.1818 9.704 288501 -0.007716 -0.005986 -0.0007982
288511 288511 0.3541 -0.1723 9.704 288511 -0.006784 -0.002528 0.0003991
288521 288521 0.3541 -0.1818 9.704 288521 -0.006917 -0.003725 0.001596
288531 288531 0.3541 -0.1914 9.704 288531 -0.00306 -0.005986 0.006784
288541 288541 0.3445 -0.1818 9.723 288541 -0.01011 -0.004257 0.001064
288551 288551 0.3541 -0.1818 9.695 288551 -0.01184 -0.005055 -0.000133
288561 288561 0.3541 -0.1818 9.733 288561 -0.01078 -0.005587 0.001862
288571 288571 0.3254 -0.1818 9.695 288571 -0.01264 -0.005986 0.001995
288581 288581 0.335 -0.1723 9.695 288581 -0.003326 -0.00306 0.002661
288591 288591 0.3445 -0.1723 9.695 288591 -0.009179 -0.002528 0.001596
288601 288601 0.335 -0.1723 9.714 288601 -0.008381 -0.004523 0.003326
288611 288611 0.3445 -0.1723 9.733 288611 -0.009179 -0.004789 0.0003991
288621 288621 0.3445 -0.1914 9.733 288621 -0.01237 -0.003459 0.001197
288631 288631 0.3445 -0.1818 9.733 288631 -0.01437 -0.003326 -0.001463
288641 288641 0.335 -0.1818 9.704 288641 -0.005587 -0.004257 0.001729
288651 288651 0.335 -0.1818 9.723 288651 -0.008115 -0.002528 0
288661 288661 0.335 -0.1627 9.743 288661 -0.005853 -0.002661 0.001197
288671 288671 0.3445 -0.1723 9.695 288671 -0.01117 -0.003326 0.003725
288681 288681 0.3254 -0.1914 9.714 288681 -0.01144 -0.006385 -0.0003991
288691 288691 0.3541 -0.1914 9.704 288691 -0.004922 -0.002395 -0.0002661
288701 288701 0.3541 -0.1723 9.714 288701 -0.01038 -0.002661 0.001463
288711 288711 0.3254 -0.1723 9.695 288711 -0.01503 -0.003858 0.001995
288721 288721 0.335 -0.201 9.733 288721 -0.008647 -0.005454 0.001995
288731 288731 0.3445 -0.1818 9.685 288731 -0.006651 -0.003858 0.002661
288741 288741 0.3445 -0.1818 9.714 288741 -0.009445 -0.007716 -0.001862
288751 288751 0.3445 -0.1914 9.704 288751 -0.003858 -0.004124 -0.0006651
288761 288761 0.3541 -0.1627 9.704 288761 -0.004656 -0.001197 0.001862
288771 288771 0.3254 -0.1914 9.714 288771 -0.01211 -0.001729 0.001729
288781 288781 0.3637 -0.1818 9.685 288781 -0.007982 -0.004124 0
288791 288791 0.3445 -0.201 9.704 288791 -0.01184 -0.004656 0.001596
288801 288801 0.3541 -0.1627 9.695 288801 -0.006385 -0.005454 0.001729
288811 288811 0.3541 -0.1627 9.723 288811 -0.009711 -0.002661 0.0005321
288821 288821 0.3445 -0.1818 9.733 288821 -0.007849 -0.00133 0.005055
288831 288831 0.3445 -0.1723 9.723 288831 -0.0133 -0.004656 -0.0002661
288841 288841 0.3445 -0.1818 9.685 288841 -0.01144 -0.003459 0.003326
288851 288851 0.3732 -0.1627 9.743 288851 -0.01131 -0.003193 0.002128
288861 288861 0.3637 -0.1914 9.714 288861 -0.007317 -0.005986 0.002395
288871 288871 0.3541 -0.201 9.695 288871 -0.00572 -0.004656 0.00306
288881 288881 0.3637 -0.201 9.685 288881 -0.006518 -0.004257 0.003858
288891 288891 0.3541 -0.1627 9.714 288891 -0.008115 -0.004789 0.002794
288901 288901 0.3541 -0.1818 9.704 288901 -0.009312 -0.002794 0.002128
288911 288911 0.3445 -0.1914 9.695 288911 -0.009711 -0.008248 0.0005321
288921 288921 0.3541 -0.1627 9.752 288921 -0.01304 -0.003326 0.001729
288931 288931 0.3732 -0.1818 9.695 288931 -0.006917 -0.004656 -0.001064
288941 288941 0.3445 -0.1914 9.704 288941 -0.009578 0.000133 0.003326
288951 288951 0.3445 -0.1818 9.704 288951 -0.005454 -0.005587 -0.002528
288961 288961 0.335 -0.1914 9.723 288961 -0.006518 -0.004922 0.0009312
288971 288971 0.335 -0.1818 9.704 288971 -0.007583 -0.0007982 -0.001197
288981 288981 0.3637 -0.1723 9.743 288981 -0.009578 -0.003858 0.002528
288991 288991 0.3445 -0.1627 9.733 288991 -0.008115 -0.006917 0.005853
289001 289001 0.3637 -0.1723 9.714 289001 -0.006252 -0.001596 -0.001197
289011 289011 0.3541 -0.1818 9.704 289011 -0.007716 -0.005454 0.004789
289021 289021 0.3445 -0.1818 9.704 289021 -0.003326 -0.002794 0.003858
289031 289031 0.3637 -0.1914 9.743 289031 -0.009844 -0.002261 -0.0007982
289041 289041 0.3637 -0.1818 9.723 289041 -0.01117 -0.003326 -0.002395
289051 289051 0.3541 -0.1818 9.714 289051 -0.007716 -0.005188 0.001596
289061 289061 0.335 -0.1914 9.752 289061 -0.009445 -0.002395 0.006651
289071 289071 0.3637 -0.1914 9.733 289071 -0.009445 -0.00306 0.005986
289081 289081 0.335 -0.201 9.723 289081 -0.01024 -0.004656 0.002661
289091 289091 0.3254 -0.1818 9.743 289091 -0.006252 -0.001862 0.003459
289101 289101 0.335 -0.1818 9.714 289101 -0.009179 -0.006518 0.001463
289111 289111 0.335 -0.1914 9.743 289111 -0.003592 -0.004789 0.0006651
289121 289121 0.3732 -0.201 9.723 289121 -0.008913 -0.005055 0.003858
289131 289131 0.3445 -0.1914 9.704 289131 -0.00878 -0.002794 0.0009312
289141 289141 0.3637 -0.201 9.723 289141 -0.005587 -0.003459 0.001463
289151 289151 0.3445 -0.1914 9.723 289151 -0.007849 -0.002261 0.006784
289161 289161 0.3541 -0.201 9.704 289161 -0.009977 -0.006518 0.0007982
289171 289171 0.3445 -0.1723 9.714 289171 -0.009711 -0.003991 -0.0003991
289181 289181 0.3445 -0.1723 9.733 289181 -0.006385 -0.004789 -0.001463
289191 289191 0.3445 -0.1723 9.733 289191 -0.007716 -0.004656 -0.001463
289201 289201 0.335 -0.1818 9.723 289201 -0.01423 -0.00439 -0.0009312
289211 289211 0.3637 -0.1818 9.723 289211 -0.008913 -0.002528 0.00439
289221 289221 0.3445 -0.1723 9.714 289221 -0.007583 -0.003725 0.003193
289231 289231 0.335 -0.1818 9.714 289231 -0.008913 -0.005454 0.0005321
289241 289241 0.3541 -0.1723 9.743 289241 -0.00705 -0.001064 0.001197
289251 289251 0.3445 -0.1723 9.733 289251 -0.01157 -0.001463 0.0005321
289261 289261 0.3445 -0.1627 9.733 289261 -0.006119 -0.004124 0.002661
289271 289271 0.3254 -0.1723 9.723 289271 -0.006119 -0.005587 0.001197
289281 289281 0.3541 -0.1818 9.714 289281 -0.006385 -0.002395 0.004922
289291 289291 0.335 -0.1818 9.723 289291 -0.007716 -0.005587 0.0005321
289301 289301 0.335 -0.1723 9.723 289301 -0.008913 -0.005188 0.001862
289311 289311 0.335 -0.1914 9.723 289311 -0.003858 0.0006651 0.004124
289321 289321 0.335 -0.1818 9.723 289321 -0.01091 -0.005321 0.000133
289331 289331 0.3158 -0.1627 9.723 289331 -0.005587 -0.005321 0.001197
289341 289341 0.3637 -0.1723 9.704 289341 -0.003326 -0.002261 0.005055
289351 289351 0.3445 -0.1627 9.723 289351 -0.007716 -0.003858 0.003459
289361 289361 0.3541 -0.1723 9.723 289361 -0.009711 -0.006252 -0.0007982
289371 289371 0.335 -0.1818 9.733 289371 -0.008913 -0.002794 0.002927
289381 289381 0.335 -0.1818 9.714 289381 -0.004789 -0.003858 0.002528
289391 289391 0.3637 -0.1818 9.743 289391 -0.009445 -0.003193 0.001197
289401 289401 0.3541 -0.1818 9.695 289401 -0.01211 -0.004257 0
289411 289411 0.3541 -0.1818 9.704 289411 -0.004257 -0.002261 0.003858
289421 289421 0.3541 -0.1723 9.723 289421 -0.01038 -0.004656 0.0006651
289431 289431 0.3445 -0.1723 9.733 289431 -0.009711 -0.005188 -0.0002661
289441 289441 0.3445 -0.201 9.723 289441 -0.003858 -0.003459 0.001995
289451 289451 0.3445 -0.1818 9.723 289451 -0.009046 -0.005587 0.003991
289461 289461 0.3254 -0.1723 9.695 289461 -0.006518 -0.001995 -0.002661
289471 289471 0.3541 -0.201 9.743 289471 -0.01357 -0.007317 -0.0009312
289481 289481 0.3732 -0.1914 9.704 289481 -0.008514 -0.005055 0.0003991
289491 289491 0.3445 -0.1818 9.733 289491 -0.009977 -0.002528 0.002395
289501 289501 0.3541 -0.1818 9.714 289501 -0.006385 -0.005188 0.0003991
289511 289511 0.335 -0.1818 9.704 289511 -0.01091 -0.004257 0.003991
289521 289521 0.3541 -0.1914 9.723 289521 -0.005986 -0.004656 0.0006651
289531 289531 0.3254 -0.1914 9.704 289531 -0.00572 -0.004656 0.003326
289541 289541 0.335 -0.1914 9.714 289541 -0.01117 -0.003858 0.0007982
289551 289551 0.3445 -0.1914 9.714 289551 -0.005454 -0.002528 0.001995
289561 289561 0.335 -0.1818 9.723 289561 -0.009046 -0.002261 0.0006651
289571 289571 0.3445 -0.1914 9.714 289571 -0.008381 -0.003858 -0.001064
289581 289581 0.3541 -0.1818 9.714 289581 -0.01317 -0.006651 -0.001995
289591 289591 0.3541 -0.201 9.723 289591 -0.008647 -0.003991 0.003459
289601 289601 0.3541 -0.1723 9.723 289601 -0.00705 -0.0006651 -0.0009312
289611 289611 0.3541 -0.1818 9.723 289611 -0.004523 -0.0007982 0.002395
289621 289621 0.3637 -0.201 9.714 289621 -0.01383 -0.003459 0.00306
289631 289631 0.3637 -0.1627 9.723 289631 -0.007716 -0.004922 -0.001729
289641 289641 0.3445 -0.1818 9.723 289641 -0.005454 -0.002395 0.005055
289651 289651 0.3541 -0.1818 9.723 289651 -0.0141 -0.003858 0.002927
289661 289661 0.3541 -0.1723 9.723 289661 -0.009711 -0.004656 0.001463
289671 289671 0.3445 -0.1723 9.714 289671 -0.005321 -0.003858 -0.0007982
289681 289681 0.3445 -0.1723 9.743 289681 -0.01104 -0.00572 -0.0009312
289691 289691 0.3541 -0.1914 9.704 289691 -0.009445 -0.006917 0.005321
289701 289701 0.3637 -0.1818 9.704 289701 -0.006385 -0.003459 0.001596
289711 289711 0.3541 -0.1914 9.704 289711 -0.009977 -0.003193 0.0005321
289721 289721 0.3637 -0.1818 9.723 289721 -0.003459 -0.0005321 0.003326
289731 289731 0.3637 -0.1914 9.695 289731 -0.01078 -0.002395 0.001862
289741 289741 0.3541 -0.1723 9.704 289741 -0.01091 -0.00439 -0.001064
289751 289751 0.3541 -0.201 9.723 289751 -0.008647 -0.003858 0.002661
289761 289761 0.3637 -0.1723 9.723 289761 -0.006917 -0.004124 0.002128
289771 289771 0.3637 -0.1723 9.714 289771 -0.007583 -0.003193 0.00133
289781 289781 0.3254 -0.1818 9.723 289781 -0.004922 2.151e-10 0.003326
289791 289791 0.3445 -0.1914 9.723 289791 -0.002128 -0.002528 0.004789
289801 289801 0.3637 -0.1818 9.704 289801 -0.009578 -0.004656 0.002794
289811 289811 0.3445 -0.1723 9.714 289811 -0.01277 -0.003991 0.0002661
289821 289821 0.3541 -0.1723 9.676 289821 -0.008248 -0.002128 -0.001995
289831 289831 0.335 -0.1723 9.714 289831 -0.01104 -0.005321 0.0005321
289841 289841 0.3445 -0.1914 9.714 289841 -0.006651 -0.005853 0.0009312
289851 289851 0.3445 -0.1914 9.714 289851 -0.01543 -0.005587 0.00439
289861 289861 0.3445 -0.1723 9.714 289861 -0.01171 -0.00439 0
289871 289871 0.3445 -0.1914 9.704 289871 -0.008514 -0.005454 0.00439
289881 289881 0.3637 -0.1914 9.685 289881 -0.002661 -0.006518 0.003459
289891 289891 0.3445 -0.1818 9.704 289891 -0.01117 -0.001862 0.001596
289901 289901 0.335 -0.1818 9.723 289901 -0.00439 -0.002661 0.001862
289911 289911 0.3541 -0.201 9.714 289911 -0.01131 -0.0006651 0.0002661
289921 289921 0.3445 -0.1723 9.695 289921 -0.004656 -0.007184 0.005188
289931 289931 0.335 -0.1627 9.685 289931 -0.006917 -0.002528 0.001596
289941 289941 0.3637 -0.201 9.704 289941 -0.008115 -0.005188 -0.00306
289951 289951 0.3445 -0.1723 9.685 289951 -0.01117 -0.004789 0.00133
289961 289961 0.335 -0.1818 9.733 289961 -0.009844 -0.005454 0.003459
289971 289971 0.3541 -0.201 9.714 289971 -0.006119 -0.004656 0.0006651
289981 289981 0.3445 -0.1723 9.733 289981 -0.003858 -0.004257 0.005321
289991 289991 0.3637 -0.1818 9.733 289991 -0.01277 -0.004523 0.004656
290001 290001 0.335 -0.1818 9.723 290001 -0.004523 -0.002528 0.001463
290011 290011 0.3541 -0.1723 9.714 290011 -0.009445 -0.003725 -0.001197
290021 290021 0.3445 -0.1818 9.723 290021 -0.01277 -0.005587 0.002128
290031 290031 0.3637 -0.1723 9.723 290031 -0.01211 -0.0003991 0.002794
290041 290041 0.3445 -0.1818 9.714 290041 -0.009312 -0.008381 0.002794
290051 290051 0.3445 -0.1914 9.695 290051 -0.007849 -0.003326 0.002927
290061 290061 0.3541 -0.1914 9.695 290061 -0.0125 -0.00572 -0.001197
290071 290071 0.3541 -0.1723 9.714 290071 -0.006518 -0.004789 0.0005321
290081 290081 0.3445 -0.1818 9.714 290081 -0.0125 -0.007317 0.001995
290091 290091 0.3637 -0.1627 9.723 290091 -0.00745 -0.00306 0.004656
290101 290101 0.3254 -0.1914 9.733 290101 -0.01038 -0.002661 0.004124
290111 290111 0.335 -0.1818 9.733 290111 -0.008647 -0.002794 0.004789
290121 290121 0.3254 -0.1627 9.704 290121 -0.005587 -0.001995 0.001596
290131 290131 0.3254 -0.1723 9.723 290131 -0.01171 -0.00439 0.00133
290141 290141 0.3445 -0.1818 9.704 290141 -0.008381 -0.005188 0.000133
290151 290151 0.3445 -0.1818 9.714 290151 -0.007716 -0.008115 0.001729
290161 290161 0.3445 -0.1914 9.723 290161 -0.0157 -0.003326 0.002261
290171 290171 0.3445 -0.1818 9.714 290171 -0.01011 -0.007982 0.003991
290181 290181 0.335 -0.1818 9.723 290181 -0.008115 -0.00306 -0.0007982
290191 290191 0.3637 -0.1723 9.723 290191 -0.009445 -0.003592 0.002661
290201 290201 0.3445 -0.1723 9.723 290201 -0.008381 -0.0003991 0.00133
290211 290211 0.3541 -0.1818 9.733 290211 -0.005587 -0.0005321 0.002395
290221 290221 0.3445 -0.1723 9.733 290221 -0.005986 -0.00572 0.003459
290231 290231 0.3541 -0.201 9.714 290231 -0.01224 -0.003193 0.004257
290241 290241 0.3732 -0.201 9.695 290241 -0.005321 -0.0003991 0.002261
290251 290251 0.3541 -0.1914 9.714 290251 -0.00878 -0.004922 0.001596
290261 290261 0.3541 -0.1914 9.704 290261 -0.01104 -0.008248 0.003459
290271 290271 0.335 -0.1818 9.695 290271 -0.005986 -0.002927 0.002261
290281 290281 0.3541 -0.1818 9.723 290281 -0.008514 -0.003725 -0.0007982
290291 290291 0.3637 -0.1914 9.714 290291 -0.007317 -0.003858 0.002927
290301 290301 0.3445 -0.1818 9.733 290301 -0.01011 -0.00133 -0.0003991
290311 290311 0.3445 -0.1914 9.704 290311 -0.006119 -0.004257 0.002395
290321 290321 0.3541 -0.1723 9.695 290321 -0.006518 -0.005188 0.001064
290331 290331 0.3637 -0.1723 9.685 290331 -0.008115 -0.002927 0.001995
290341 290341 0.3445 -0.1818 9.695 290341 -0.007184 -0.003858 0.002261
290351 290351 0.3445 -0.1818 9.704 290351 -0.01024 -0.002528 0.001064
290361 290361 0.3541 -0.1818 9.676 290361 -0.006385 -0.002128 0.003592
290371 290371 0.3445 -0.201 9.685 290371 -0.01024 -0.003592 0.003459
290381 290381 0.3541 -0.201 9.714 290381 -0.009179 -0.003326 -0.001064
290391 290391 0.3541 -0.201 9.704 290391 -0.01038 -0.0007982 0.0007982
290401 290401 0.3541 -0.1723 9.714 290401 -0.00705 -0.004523 0.004257
290411 290411 0.3637 -0.1627 9.695 290411 -0.007184 -0.003326 0.0002661
290421 290421 0.3637 -0.1914 9.704 290421 -0.006518 -0.002261 -0.000133
290431 290431 0.3732 -0.1723 9.695 290431 -0.01038 -0.003858 0.001197
290441 290441 0.3445 -0.1818 9.695 290441 -0.01344 -0.005986 0.0009312
290451 290451 0.3637 -0.1818 9.723 290451 -0.01051 -0.005188 0.002261
290461 290461 0.3637 -0.1723 9.714 290461 -0.006651 -0.003858 0.008381
290471 290471 0.3637 -0.1914 9.704 290471 -0.008514 -0.00439 0.003592
290481 290481 0.335 -0.1818 9.733 290481 -0.006518 -0.00133 0.002661
290491 290491 0.3445 -0.1914 9.714 290491 -0.009844 -0.006518 -0.0005321
290501 290501 0.3541 -0.1627 9.723 290501 -0.004257 -0.001995 0.002661
290511 290511 0.3445 -0.1818 9.733 290511 -0.01051 -0.0005321 0.00306
290521 290521 0.3637 -0.1914 9.695 290521 -0.008913 -0.002128 0.002927
290531 290531 0.3732 -0.1818 9.723 290531 -0.01237 -0.002528 0
290541 290541 0.335 -0.1723 9.733 290541 -0.001729 -0.002128 0.006252
290551 290551 0.3445 -0.1818 9.733 290551 -0.007982 -0.002528 0.005188
290561 290561 0.335 -0.1914 9.723 290561 -0.00306 -0.003326 0.005986
290571 290571 0.3637 -0.201 9.695 290571 -0.007982 -0.001729 0.003991
290581 290581 0.3637 -0.1914 9.723 290581 -0.007716 -0.002528 0.004257
290591 290591 0.335 -0.1914 9.695 290591 -0.008381 -0.002661 0.002128
290601 290601 0.3541 -0.2201 9.714 290601 -0.01211 -0.002528 0.0007982
290611 290611 0.3445 -0.1627 9.695 290611 -0.008514 -0.002661 0.002395
290621 290621 0.3158 -0.1914 9.723 290621 -0.006518 -0.005321 0.004922
290631 290631 0.3541 -0.1914 9.704 290631 -0.01117 -0.003858 0.002794
290641 290641 0.3732 -0.1914 9.685 290641 -0.002395 0.0006651 0.0002661
290651 290651 0.335 -0.1723 9.704 290651 -0.004789 -0.002661 0.001596
290661 290661 0.3445 -0.2105 9.704 290661 -0.01064 -0.003459 0.005321
290671 290671 0.3254 -0.1818 9.723 290671 -0.008381 -0.005321 -0.00306
290681 290681 0.3637 -0.201 9.704 290681 -0.01011 -0.002261 0.001197
290691 290691 0.3541 -0.1818 9.714 290691 -0.01211 -0.002528 0.0003991
290701 290701 0.3254 -0.201 9.704 290701 -0.01277 -0.003592 -0.001463
290711 290711 0.3445 -0.1723 9.704 290711 -0.004922 -0.003193 0.002395
290721 290721 0.335 -0.1723 9.723 290721 -0.01078 -0.00572 -0.001729
290731 290731 0.3445 -0.1818 9.685 290731 -0.01091 -0.0005321 0
290741 290741 0.3541 -0.201 9.714 290741 -0.009046 -0.001463 0.004124
290751 290751 0.3637 -0.1818 9.695 290751 -0.007849 -0.005986 0.004656
290761 290761 0.3541 -0.1818 9.704 290761 -0.01064 -0.002661 0.0005321
