288631 0 0 -0.0002677 -0.01862 -0.03523
288641 0 0 -0.0002511 -0.01866 -0.03547
288651 0 0 -0.0002584 -0.01869 -0.03511
288661 0 0 -0.0002757 -0.0183 -0.03486
288671 0 0 -0.0002691 -0.01812 -0.03509
288681 0 0 -0.0002824 -0.01854 -0.03469
288691 0 0 -0.0002737 -0.01895 -0.03485
288701 0 0 -0.0002658 -0.0185 -0.03542
288711 0 0 -0.0002545 -0.01842 -0.03473
288721 0 0 -0.0002584 -0.01876 -0.03449
288731 0 0 -0.0002445 -0.01906 -0.0347
288741 0 0 -0.0002677 -0.01895 -0.03498
288751 0 0 -0.0002611 -0.01905 -0.03484
288761 0 0 -0.0002425 -0.0187 -0.03526
288771 0 0 -0.0002465 -0.01908 -0.03461
288781 0 0 -0.0002584 -0.01898 -0.03567
288791 0 0 -0.0002631 -0.01899 -0.03562
288801 0 0 -0.0002751 -0.01883 -0.0358
288811 0 0 -0.000283 -0.01808 -0.036
288821 0 0 -0.0002697 -0.0183 -0.03609
288831 0 0 -0.0002963 -0.01826 -0.03585
288841 0 0 -0.0002784 -0.01829 -0.03572
288851 0 0 -0.0002863 -0.01772 -0.03664
288861 0 0 -0.0002824 -0.01797 -0.03678
288871 0 0 -0.0002817 -0.0188 -0.03683
288881 0 0 -0.0002538 -0.01949 -0.03708
288891 0 0 -0.0002551 -0.01882 -0.03667
288901 0 0 -0.0002571 -0.0185 -0.03659
288911 0 0 -0.0002638 -0.0188 -0.03639
288921 0 0 -0.0002618 -0.01807 -0.03636
288931 0 0 -0.000279 -0.01815 -0.03696
288941 0 0 -0.0002711 -0.01856 -0.03689
288951 0 0 -0.0002677 -0.01861 -0.0364
288961 0 0 -0.0002751 -0.01899 -0.03586
288971 0 0 -0.0002844 -0.01906 -0.03536
288981 0 0 -0.0002777 -0.01872 -0.03561
288991 0 0 -0.0002724 -0.018 -0.03553
289001 0 0 -0.0003063 -0.01821 -0.03573
289011 0 0 -0.000289 -0.01824 -0.03616
289021 0 0 -0.000281 -0.0184 -0.03591
289031 0 0 -0.0003089 -0.01886 -0.03641
289041 0 0 -0.0003295 -0.01897 -0.0366
289051 0 0 -0.0003229 -0.01887 -0.0367
289061 0 0 -0.000297 -0.01914 -0.03585
289071 0 0 -0.000289 -0.01887 -0.03607
289081 0 0 -0.000285 -0.01935 -0.03597
289091 0 0 -0.0002804 -0.0194 -0.0352
289101 0 0 -0.000283 -0.01916 -0.03495
289111 0 0 -0.0002631 -0.01932 -0.03508
289121 0 0 -0.0002438 -0.01965 -0.03563
289131 0 0 -0.0002598 -0.01968 -0.03557
289141 0 0 -0.0002571 -0.01972 -0.03608
289151 0 0 -0.0002412 -0.01987 -0.03615
289161 0 0 -0.0002644 -0.02001 -0.0361
289171 0 0 -0.0002664 -0.0192 -0.03587
289181 0 0 -0.0002691 -0.01881 -0.03556
289191 0 0 -0.0002677 -0.01842 -0.03549
289201 0 0 -0.0002804 -0.01856 -0.03512
289211 0 0 -0.0002658 -0.01861 -0.03522
289221 0 0 -0.0002631 -0.01845 -0.03562
289231 0 0 -0.0002724 -0.01839 -0.03536
289241 0 0 -0.0002777 -0.01813 -0.0357
289251 0 0 -0.0002837 -0.0183 -0.0359
289261 0 0 -0.0002724 -0.01787 -0.03573
289271 0 0 -0.0002857 -0.0178 -0.03492
289281 0 0 -0.0002824 -0.01813 -0.03546
289291 0 0 -0.0002764 -0.01832 -0.03524
289301 0 0 -0.0002757 -0.01826 -0.03496
289311 0 0 -0.0002751 -0.01876 -0.03475
289321 0 0 -0.0002963 -0.01874 -0.0351
289331 0 0 -0.0003109 -0.01831 -0.03448
289341 0 0 -0.0002883 -0.01791 -0.03474
289351 0 0 -0.000289 -0.01748 -0.03498
289361 0 0 -0.0003123 -0.01788 -0.0352
289371 0 0 -0.0003069 -0.01801 -0.03523
289381 0 0 -0.0003116 -0.01826 -0.03495
289391 0 0 -0.0003156 -0.01809 -0.03535
289401 0 0 -0.0003103 -0.01834 -0.03589
289411 0 0 -0.0003036 -0.01847 -0.03611
289421 0 0 -0.0003156 -0.01822 -0.03622
289431 0 0 -0.0003269 -0.0182 -0.0361
289441 0 0 -0.0003262 -0.01861 -0.03585
289451 0 0 -0.0003103 -0.01863 -0.03571
289461 0 0 -0.0003322 -0.01831 -0.03509
289471 0 0 -0.0003355 -0.01869 -0.03511
289481 0 0 -0.0003415 -0.01921 -0.03598
289491 0 0 -0.0003209 -0.01904 -0.03575
289501 0 0 -0.0003355 -0.01892 -0.036
289511 0 0 -0.0003461 -0.01887 -0.03577
289521 0 0 -0.0003521 -0.01916 -0.036
289531 0 0 -0.0003428 -0.01935 -0.0351
289541 0 0 -0.0003621 -0.01949 -0.03534
289551 0 0 -0.0003608 -0.01957 -0.03522
289561 0 0 -0.0003674 -0.01925 -0.03493
289571 0 0 -0.0003814 -0.01923 -0.03527
289581 0 0 -0.0003966 -0.01924 -0.03554
289591 0 0 -0.0003966 -0.01946 -0.03585
289601 0 0 -0.0004146 -0.01881 -0.03604
289611 0 0 -0.0004086 -0.01845 -0.036
289621 0 0 -0.0004059 -0.01896 -0.03635
289631 0 0 -0.0004252 -0.01815 -0.03673
289641 0 0 -0.0004079 -0.01819 -0.0366
289651 0 0 -0.0004119 -0.01839 -0.03637
289661 0 0 -0.000394 -0.01831 -0.0364
289671 0 0 -0.0004059 -0.01808 -0.03606
289681 0 0 -0.0004119 -0.01827 -0.03615
289691 0 0 -0.0004093 -0.01847 -0.03609
289701 0 0 -0.0004199 -0.01855 -0.03658
289711 0 0 -0.0004252 -0.01866 -0.03655
289721 0 0 -0.0004219 -0.01882 -0.0367
289731 0 0 -0.0004119 -0.01898 -0.03696
289741 0 0 -0.0004093 -0.01856 -0.03679
289751 0 0 -0.0004066 -0.01867 -0.03681
289761 0 0 -0.0004152 -0.01879 -0.03686
289771 0 0 -0.0004219 -0.0184 -0.03706
289781 0 0 -0.0004265 -0.01849 -0.03575
289791 0 0 -0.0004299 -0.01905 -0.03549
289801 0 0 -0.0004159 -0.01909 -0.03587
289811 0 0 -0.0004285 -0.01861 -0.03572
289821 0 0 -0.0004285 -0.01815 -0.03633
289831 0 0 -0.0004392 -0.01802 -0.036
289841 0 0 -0.0004451 -0.01831 -0.03566
289851 0 0 -0.0004425 -0.01884 -0.03559
289861 0 0 -0.0004498 -0.01845 -0.0357
289871 0 0 -0.0004338 -0.01858 -0.03563
289881 0 0 -0.0004312 -0.01898 -0.03632
289891 0 0 -0.0004378 -0.01891 -0.03632
289901 0 0 -0.0004305 -0.01881 -0.03581
289911 0 0 -0.0004345 -0.01917 -0.0357
289921 0 0 -0.0004119 -0.01864 -0.03565
289931 0 0 -0.0004305 -0.01813 -0.03557
289941 0 0 -0.0004451 -0.01843 -0.03579
289951 0 0 -0.0004339 -0.01821 -0.0357
289961 0 0 -0.0004299 -0.01856 -0.03542
289971 0 0 -0.0004525 -0.019 -0.03547
289981 0 0 -0.0004186 -0.019 -0.03561
289991 0 0 -0.0004285 -0.01891 -0.03624
290001 0 0 -0.0004319 -0.01882 -0.03577
290011 0 0 -0.0004299 -0.01859 -0.03569
290021 0 0 -0.0004186 -0.01864 -0.0356
290031 0 0 -0.000402 -0.01831 -0.03623
290041 0 0 -0.0003893 -0.01815 -0.03629
290051 0 0 -0.0003734 -0.01856 -0.03599
290061 0 0 -0.0003814 -0.019 -0.03619
290071 0 0 -0.000392 -0.01869 -0.03645
290081 0 0 -0.0003947 -0.01856 -0.03626
290091 0 0 -0.0004106 -0.01822 -0.03636
290101 0 0 -0.0004179 -0.01874 -0.0353
290111 0 0 -0.0004 -0.01905 -0.03499
290121 0 0 -0.000406 -0.01851 -0.0346
290131 0 0 -0.0004172 -0.01824 -0.03419
290141 0 0 -0.0004106 -0.01873 -0.03482
290151 0 0 -0.0004206 -0.01873 -0.03507
290161 0 0 -0.0004146 -0.01896 -0.0352
290171 0 0 -0.0004192 -0.01889 -0.03531
290181 0 0 -0.0004285 -0.01897 -0.03516
290191 0 0 -0.0004432 -0.01868 -0.03549
290201 0 0 -0.0004412 -0.01833 -0.03544
290211 0 0 -0.0004398 -0.01774 -0.03544
290221 0 0 -0.0004365 -0.01787 -0.03559
290231 0 0 -0.0004418 -0.01843 -0.03573
290241 0 0 -0.0004711 -0.01925 -0.0367
290251 0 0 -0.0004717 -0.01939 -0.03646
290261 0 0 -0.0004618 -0.01954 -0.03648
290271 0 0 -0.0004837 -0.01926 -0.03578
290281 0 0 -0.0004844 -0.01906 -0.03601
290291 0 0 -0.0004704 -0.01896 -0.03604
290301 0 0 -0.0004797 -0.01903 -0.03612
290311 0 0 -0.0004797 -0.01926 -0.03589
290321 0 0 -0.000481 -0.01871 -0.03627
290331 0 0 -0.000491 -0.01838 -0.03655
290341 0 0 -0.0004983 -0.01835 -0.03651
290351 0 0 -0.0005003 -0.0185 -0.03614
290361 0 0 -0.0005036 -0.01858 -0.03643
290371 0 0 -0.0004863 -0.01904 -0.03627
290381 0 0 -0.000503 -0.01965 -0.03632
290391 0 0 -0.0005076 -0.01926 -0.03621
290401 0 0 -0.0004837 -0.01917 -0.0363
290411 0 0 -0.0004903 -0.01845 -0.03655
290421 0 0 -0.0004976 -0.01891 -0.03688
290431 0 0 -0.000501 -0.01883 -0.03665
290441 0 0 -0.0005036 -0.01867 -0.03673
290451 0 0 -0.0005202 -0.01869 -0.03696
290461 0 0 -0.0005109 -0.01835 -0.03713
290471 0 0 -0.0005236 -0.01901 -0.03742
290481 0 0 -0.0005182 -0.01906 -0.03681
290491 0 0 -0.0005422 -0.0193 -0.03633
290501 0 0 -0.0005315 -0.01851 -0.03635
290511 0 0 -0.0005295 -0.01828 -0.03617
290521 0 0 -0.0005202 -0.01883 -0.03665
290531 0 0 -0.0005309 -0.0188 -0.03726
290541 0 0 -0.0005096 -0.01869 -0.03639
290551 0 0 -0.000493 -0.01852 -0.03587
290561 0 0 -0.000487 -0.01891 -0.03535
290571 0 0 -0.0004671 -0.01925 -0.03562
290581 0 0 -0.0004717 -0.01958 -0.03626
290591 0 0 -0.0004644 -0.01962 -0.0361
290601 0 0 -0.0004737 -0.02073 -0.03622
290611 0 0 -0.000481 -0.01992 -0.03612
290621 0 0 -0.0004824 -0.01937 -0.03529
290631 0 0 -0.0004631 -0.01951 -0.03571
290641 0 0 -0.000479 -0.01958 -0.03591
290651 0 0 -0.0004664 -0.0192 -0.03604
290661 0 0 -0.0004438 -0.01948 -0.03568
290671 0 0 -0.0004551 -0.0192 -0.03488
290681 0 0 -0.0004432 -0.01928 -0.03532
290691 0 0 -0.0004565 -0.01941 -0.03587
290701 0 0 -0.0004638 -0.0199 -0.03502
290711 0 0 -0.0004771 -0.01912 -0.03519
290721 0 0 -0.0005076 -0.01862 -0.03509
290731 0 0 -0.0005169 -0.01851 -0.03507
290741 0 0 -0.0005083 -0.0193 -0.03555
290751 0 0 -0.0004963 -0.01928 -0.03609
290761 0 0 -0.0004923 -0.01908 -0.0364
290771 0 0 -0.0004923 -0.01895 -0.03642
290781 0 0 -0.0005043 -0.0185 -0.03644
290791 0 0 -0.0005136 -0.01891 -0.03643
290801 0 0 -0.0005083 -0.0192 -0.03604
290811 0 0 -0.0005408 -0.01907 -0.03619
290821 0 0 -0.0005329 -0.01889 -0.03612
290831 0 0 -0.0005455 -0.01888 -0.03604
290841 0 0 -0.0005455 -0.01859 -0.03643
290851 0 0 -0.0005594 -0.01861 -0.03569
290861 0 0 -0.0005634 -0.01861 -0.03595
290871 0 0 -0.0005814 -0.01836 -0.0356
290881 0 0 -0.000582 -0.01851 -0.03595
290891 0 0 -0.0005687 -0.01853 -0.03627
290901 0 0 -0.00058 -0.01847 -0.03679
290911 0 0 -0.0006 -0.01858 -0.03735
290921 0 0 -0.0006073 -0.01865 -0.03636
290931 0 0 -0.000582 -0.01872 -0.03683
290941 0 0 -0.0005887 -0.01909 -0.0378
290951 0 0 -0.0005648 -0.0186 -0.03733
290961 0 0 -0.0005561 -0.01791 -0.03702
290971 0 0 -0.0005661 -0.01839 -0.03681
290981 0 0 -0.0005674 -0.01846 -0.03686
290991 0 0 -0.0005761 -0.01821 -0.03707
291002 0 0 -0.0005787 -0.01829 -0.03647
291012 0 0 -0.0005834 -0.01819 -0.03653
291022 0 0 -0.0005674 -0.01772 -0.0369
291032 0 0 -0.0005668 -0.0181 -0.03709
291042 0 0 -0.0005641 -0.0181 -0.03613
291052 0 0 -0.0005594 -0.01801 -0.03614
291062 0 0 -0.0005575 -0.01792 -0.03661
291072 0 0 -0.0005588 -0.0177 -0.03582
291082 0 0 -0.0005349 -0.01811 -0.03538
291092 0 0 -0.0005408 -0.01852 -0.03502
291102 0 0 -0.0005488 -0.01822 -0.03448
291112 0 0 -0.0005588 -0.01876 -0.03573
291122 0 0 -0.0005435 -0.01851 -0.03598
291132 0 0 -0.0005475 -0.0182 -0.03507
291142 0 0 -0.0005415 -0.01764 -0.03624
291152 0 0 -0.0005601 -0.01794 -0.03593
291162 0 0 -0.0005515 -0.01817 -0.03577
291172 0 0 -0.0005515 -0.01876 -0.03532
291182 0 0 -0.0005528 -0.01824 -0.0361
291192 0 0 -0.0005621 -0.01846 -0.03632
291202 0 0 -0.0005714 -0.01961 -0.03599
291212 0 0 -0.0005687 -0.01929 -0.03613
291222 0 0 -0.0005508 -0.01908 -0.03626
291232 0 0 -0.0005408 -0.01874 -0.03631
291242 0 0 -0.0005462 -0.01841 -0.03604
291252 0 0 -0.0005428 -0.01838 -0.03578
291262 0 0 -0.0005488 -0.01815 -0.03641
291272 0 0 -0.0005482 -0.0187 -0.0364
291282 0 0 -0.0005521 -0.01836 -0.03574
291292 0 0 -0.0005448 -0.01849 -0.03533
291302 0 0 -0.0005428 -0.01878 -0.03561
291312 0 0 -0.0005422 -0.01841 -0.03629
291322 0 0 -0.0005355 -0.01802 -0.03635
291332 0 0 -0.0005149 -0.01812 -0.03581
291342 0 0 -0.0005236 -0.01816 -0.0356
291352 0 0 -0.0005216 -0.01799 -0.03664
291362 0 0 -0.000499 -0.01848 -0.03677
291372 0 0 -0.000483 -0.01856 -0.03671
291382 0 0 -0.0004804 -0.01756 -0.03595
291392 0 0 -0.0004943 -0.0175 -0.03638
291402 0 0 -0.0005016 -0.01759 -0.03694
291412 0 0 -0.0005103 -0.01747 -0.03653
291422 0 0 -0.000497 -0.01791 -0.03689
291432 0 0 -0.0004804 -0.01804 -0.03707
291442 0 0 -0.000493 -0.01789 -0.0372
291452 0 0 -0.0004996 -0.01819 -0.03658
291462 0 0 -0.0004771 -0.01802 -0.0362
291472 0 0 -0.0005056 -0.01785 -0.03615
291482 0 0 -0.0004864 -0.0175 -0.03587
291492 0 0 -0.0004744 -0.01757 -0.03534
291502 0 0 -0.000489 -0.01778 -0.0357
291512 0 0 -0.0004976 -0.01835 -0.03597
291522 0 0 -0.0004957 -0.0185 -0.03687
291532 0 0 -0.0004864 -0.01789 -0.03635
291542 0 0 -0.000493 -0.01804 -0.03639
291552 0 0 -0.000491 -0.01789 -0.03684
291562 0 0 -0.000487 -0.01711 -0.03633
291572 0 0 -0.0004903 -0.01769 -0.03653
291582 0 0 -0.000481 -0.01808 -0.0363
291592 0 0 -0.0004903 -0.01832 -0.036
291602 0 0 -0.0004737 -0.0181 -0.03543
291612 0 0 -0.0004751 -0.01847 -0.03575
291622 0 0 -0.0004678 -0.01854 -0.03543
291632 0 0 -0.0004651 -0.01827 -0.03508
291642 0 0 -0.0004737 -0.01855 -0.03541
291652 0 0 -0.0004571 -0.01826 -0.03556
291662 0 0 -0.0004631 -0.01832 -0.03576
291672 0 0 -0.0004857 -0.01776 -0.03566
291682 0 0 -0.0004731 -0.01794 -0.0356
291692 0 0 -0.0004724 -0.01804 -0.03554
291702 0 0 -0.000483 -0.01828 -0.03586
291712 0 0 -0.0004864 -0.01825 -0.03571
291722 0 0 -0.0004784 -0.01826 -0.03662
291732 0 0 -0.0004877 -0.01808 -0.03655
291742 0 0 -0.0005003 -0.01864 -0.03649
291752 0 0 -0.0004963 -0.01863 -0.03635
291762 0 0 -0.000507 -0.01891 -0.03655
291772 0 0 -0.0005229 -0.01739 -0.03615
291782 0 0 -0.0005129 -0.01765 -0.03626
291792 0 0 -0.0005242 -0.01789 -0.03614
291802 0 0 -0.0005242 -0.01818 -0.0357
291812 0 0 -0.0005388 -0.01842 -0.0356
291822 0 0 -0.0005461 -0.01854 -0.03616
291832 0 0 -0.0005315 -0.01862 -0.03593
291842 0 0 -0.0005408 -0.01866 -0.03558
291852 0 0 -0.0005455 -0.01819 -0.03547
291862 0 0 -0.0005143 -0.01801 -0.03516
291872 0 0 -0.0005136 -0.01811 -0.03527
291882 0 0 -0.0005249 -0.01833 -0.03603
291892 0 0 -0.0005282 -0.01839 -0.03601
291902 0 0 -0.0005348 -0.0176 -0.03596
291912 0 0 -0.0005428 -0.01768 -0.03544
291922 0 0 -0.0005475 -0.01803 -0.03545
291932 0 0 -0.0005368 -0.01886 -0.036
291942 0 0 -0.0005481 -0.01886 -0.03629
291952 0 0 -0.0005508 -0.01845 -0.03596
291962 0 0 -0.0005488 -0.01876 -0.03559
291972 0 0 -0.0005654 -0.0187 -0.03557
291982 0 0 -0.000576 -0.01907 -0.03554
291992 0 0 -0.0005906 -0.01824 -0.03516
292002 0 0 -0.0005607 -0.0184 -0.03507
292012 0 0 -0.0005734 -0.01851 -0.03466
292022 0 0 -0.0005767 -0.01893 -0.03529
292032 0 0 -0.0005754 -0.0187 -0.03539
292042 0 0 -0.0005647 -0.0189 -0.03576
292052 0 0 -0.0005634 -0.01917 -0.03561
292062 0 0 -0.0005554 -0.01971 -0.03556
292072 0 0 -0.0005508 -0.01902 -0.03564
292082 0 0 -0.0005568 -0.01896 -0.03444
292092 0 0 -0.0005588 -0.01851 -0.03449
292102 0 0 -0.0005561 -0.01889 -0.03488
292112 0 0 -0.0005441 -0.01921 -0.03504
292122 0 0 -0.0005495 -0.01915 -0.03482
292132 0 0 -0.0005375 -0.01936 -0.03504
292142 0 0 -0.0005096 -0.01896 -0.03572
292152 0 0 -0.0005275 -0.01926 -0.03613
292162 0 0 -0.0005275 -0.01906 -0.0359
292172 0 0 -0.0005229 -0.01931 -0.03609
292182 0 0 -0.0005116 -0.01997 -0.03588
292192 0 0 -0.0004996 -0.0196 -0.03606
292202 0 0 -0.0004983 -0.01963 -0.03584
292212 0 0 -0.0004956 -0.01916 -0.03552
292222 0 0 -0.0005103 -0.0192 -0.03553
292232 0 0 -0.0004943 -0.01939 -0.03622
292242 0 0 -0.000487 -0.0192 -0.03667
292252 0 0 -0.0004843 -0.01815 -0.03621
292262 0 0 -0.0004804 -0.01822 -0.03614
292272 0 0 -0.0004843 -0.01873 -0.03619
292282 0 0 -0.0004731 -0.0187 -0.03628
292292 0 0 -0.000477 -0.01838 -0.03636
292302 0 0 -0.000487 -0.01799 -0.03623
292312 0 0 -0.0004857 -0.01827 -0.03665
292322 0 0 -0.0004903 -0.01862 -0.03675
292332 0 0 -0.0005255 -0.01888 -0.03644
292342 0 0 -0.0005209 -0.01954 -0.03574
292352 0 0 -0.0005142 -0.01904 -0.03604
292362 0 0 -0.0005109 -0.01858 -0.03597
292372 0 0 -0.000483 -0.01849 -0.03584
292382 0 0 -0.0004923 -0.01824 -0.03574
292392 0 0 -0.000473 -0.0189 -0.03577
292402 0 0 -0.0004777 -0.01859 -0.03546
292412 0 0 -0.0004551 -0.01901 -0.03551
292422 0 0 -0.0004531 -0.01857 -0.03515
292432 0 0 -0.0004451 -0.01896 -0.03564
292442 0 0 -0.0004378 -0.01883 -0.03608
292452 0 0 -0.0004239 -0.01843 -0.03621
292462 0 0 -0.0004272 -0.01858 -0.03597
292472 0 0 -0.0004398 -0.01884 -0.03562
292482 0 0 -0.0004385 -0.01882 -0.03597
292492 0 0 -0.0004498 -0.01916 -0.03576
292502 0 0 -0.0004172 -0.01937 -0.0353
292512 0 0 -0.0004252 -0.01969 -0.03478
292522 0 0 -0.0004119 -0.02004 -0.03504
292532 0 0 -0.0004079 -0.01922 -0.03495
292542 0 0 -0.0004113 -0.0187 -0.03441
292552 0 0 -0.0004139 -0.01837 -0.0345
292562 0 0 -0.0004245 -0.01849 -0.03485
292572 0 0 -0.0004285 -0.01854 -0.03511
292582 0 0 -0.0004152 -0.01846 -0.03503
292592 0 0 -0.0004106 -0.01856 -0.03556
292602 0 0 -0.0004206 -0.01909 -0.03548
292612 0 0 -0.0004219 -0.01893 -0.03511
292622 0 0 -0.0004179 -0.01905 -0.03488
292632 0 0 -0.000386 -0.01857 -0.03438
292642 0 0 -0.0003933 -0.0184 -0.03475
292652 0 0 -0.00038 -0.01835 -0.03518
292662 0 0 -0.0003754 -0.01922 -0.03563
292672 0 0 -0.0003854 -0.0187 -0.03558
292682 0 0 -0.0003734 -0.01869 -0.03555
292692 0 0 -0.0003668 -0.0189 -0.03585
292702 0 0 -0.0003521 -0.01918 -0.03572
292712 0 0 -0.0003774 -0.01934 -0.03543
292722 0 0 -0.0003873 -0.01892 -0.03546
292732 0 0 -0.00039 -0.01885 -0.03618
292742 0 0 -0.0003834 -0.01772 -0.03626
